Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,5200.0,5640.0,5115.0,5635.0,5132.77392578125,1859122000
2019-01-31,5680.0,5750.0,5335.0,5515.0,5023.46826171875,1493339500
2019-02-28,5565.0,5600.0,5425.0,5510.0,5018.91455078125,790477000
2019-03-31,5550.0,5805.0,5450.0,5750.0,5237.52490234375,989206000
2019-04-30,5750.0,5895.0,5140.0,5820.0,5349.7470703125,1700900500
2019-05-31,5820.0,6190.0,5790.0,5995.0,5510.60693359375,1178851500
2019-06-30,5995.0,6290.0,5865.0,6190.0,5689.85107421875,1048706500
2019-07-31,6190.0,6270.0,5765.0,6100.0,5607.1220703125,1525333000
2019-08-31,6100.0,6105.0,5780.0,6070.0,5579.54736328125,1255296000
2019-09-30,6010.0,6325.0,5950.0,6290.0,5781.77099609375,1249113500
2019-10-31,6300.0,6380.0,6210.0,6280.0,5772.57861328125,1296823000
2019-11-30,6280.0,6800.0,6270.0,6685.0,6144.85498046875,1275070500
2019-12-31,6685.0,7060.0,6480.0,6480.0,5975.267578125,1551656000
2020-01-31,6480.0,6820.0,6035.0,6290.0,5800.06787109375,2120977500
2020-02-29,6290.0,6540.0,4325.0,5525.0,5094.65380859375,3403123000
2020-03-31,5560.0,6100.0,4800.0,5170.0,4767.30517578125,2545355000
2020-04-30,5170.0,5400.0,4680.0,5190.0,4868.4794921875,2378008000
2020-05-31,5190.0,5995.0,5190.0,5695.0,5342.1953125,2216937000
2020-06-30,5700.0,6265.0,5675.0,6240.0,5853.431640625,1503022500
2020-07-31,6220.0,6600.0,5825.0,6275.0,5886.26416015625,1099871500
2020-08-31,6280.0,6560.0,5390.0,5420.0,5084.23095703125,2821163000
2020-09-30,5485.0,5900.0,5440.0,5790.0,5431.310546875,1463911000
2020-10-31,5760.0,6650.0,5720.0,6205.0,5820.60107421875,2529672000
2020-11-30,6220.0,7000.0,6220.0,6770.0,6350.5986328125,2005640000
2020-12-31,6770.0,7380.0,6705.0,6760.0,6360.4267578125,1834336000
2021-01-31,6760.0,7055.0,6595.0,6710.0,6313.3828125,1413109500
2021-02-28,6830.0,7160.0,6145.0,6215.0,5847.6416015625,2371572500
2021-03-31,6215.0,6460.0,5980.0,6405.0,6026.41064453125,1974207500
2021-04-30,6480.0,6500.0,6260.0,6375.0,6082.265625,1683020000
2021-05-31,6375.0,6620.0,6000.0,6025.0,5748.33642578125,1580537000
2021-06-30,6060.0,6190.0,5960.0,5970.0,5695.8623046875,1220667000
2021-07-31,6060.0,6760.0,5905.0,6550.0,6249.2294921875,1771916500
2021-08-31,6550.0,7000.0,6410.0,7000.0,6678.5654296875,1465856000
2021-09-30,6900.0,8250.0,6710.0,7475.0,7131.75390625,2017737600
2021-10-31,7550.0,7750.0,7175.0,7275.0,6940.9375,1544359400
2021-11-30,7275.0,7525.0,7275.0,7300.0,6988.1611328125,1280505100
2021-12-31,7325.0,7950.0,7300.0,7625.0,7299.27783203125,1472535200
2022-01-31,7775.0,8175.0,7650.0,8050.0,7706.123046875,1312503600
2022-02-28,8000.0,8300.0,7650.0,7975.0,7634.32666015625,2254595300
2022-03-31,8075.0,8250.0,7625.0,8125.0,7897.12109375,1705910600
2022-04-30,8125.0,8125.0,7250.0,7750.0,7532.63818359375,2608979400
2022-05-31,7625.0,7675.0,7250.0,7250.0,7046.662109375,2042126700
2022-06-30,7300.0,7475.0,7000.0,7350.0,7143.857421875,1422575700
2022-07-31,7350.0,8275.0,7350.0,8200.0,7970.017578125,2055623100
2022-08-31,8150.0,8875.0,8125.0,8550.0,8310.201171875,2394672300
2022-09-30,8450.0,8900.0,8125.0,8800.0,8553.189453125,1737574600
2022-10-31,9000.0,9400.0,8550.0,9300.0,9039.166015625,2309626900
2022-11-30,9275.0,9350.0,8350.0,8550.0,8310.201171875,2124227400
2022-12-31,8575.0,8850.0,8000.0,8475.0,8269.4638671875,1941986600
2023-01-31,8575.0,8950.0,8400.0,8750.0,8537.794921875,1332060800
2023-02-28,8725.0,8900.0,8250.0,8750.0,8537.794921875,1975372100
2023-03-31,8825.0,9200.0,8650.0,9050.0,9007.025390625,1097882300
2023-04-30,9100.0,9325.0,8700.0,9050.0,9007.025390625,2259737500
2023-05-31,9150.0,9325.0,8950.0,9150.0,9106.55078125,1050138400
2023-06-30,9025.0,9400.0,9025.0,9125.0,9081.6689453125,1307303300
2023-07-31,9175.0,9450.0,9100.0,9175.0,9131.431640625,1406160600
2023-08-31,9200.0,9275.0,8825.0,8825.0,8783.09375,1277052400
2023-09-30,8900.0,9250.0,8700.0,8750.0,8708.4501953125,1473758400
2023-10-31,8750.0,9075.0,8600.0,8975.0,8932.3818359375,1367708700
2023-11-30,8925.0,9450.0,8675.0,9400.0,9355.36328125,1671827300
2023-12-31,9400.0,9775.0,9325.0,9600.0,9600.0,998511900
