Date,Open,High,Low,Close,Adj Close,Volume
2023-01-23,4660.0,4680.0,4550.0,4610.0,4328.01416015625,644069400
2023-01-30,4610.0,4810.0,4570.0,4740.0,4450.0625,947148100
2023-02-06,4740.0,4900.0,4710.0,4800.0,4506.39306640625,812639300
2023-02-13,4820.0,4900.0,4810.0,4880.0,4581.4990234375,467981300
2023-02-20,4880.0,4880.0,4730.0,4810.0,4515.78076171875,442119600
2023-02-27,4760.0,4800.0,4670.0,4790.0,4497.00439453125,611151000
2023-03-06,4770.0,4870.0,4770.0,4830.0,4534.5576171875,549179400
2023-03-13,4770.0,4900.0,4640.0,4880.0,4581.4990234375,837772800
2023-03-20,4870.0,4920.0,4720.0,4740.0,4450.0625,625668400
2023-03-27,4740.0,4820.0,4710.0,4800.0,4729.57177734375,640938300
2023-04-03,4800.0,4880.0,4760.0,4860.0,4788.69140625,354313400
2023-04-10,4860.0,5100.0,4830.0,4990.0,4916.7841796875,714723800
2023-04-17,4990.0,5025.0,4950.0,4950.0,4877.37109375,95747700
2023-04-24,5150.0,5275.0,4930.0,5100.0,5025.169921875,651195200
2023-05-01,5175.0,5250.0,5050.0,5100.0,5025.169921875,698656600
2023-05-08,5050.0,5175.0,5025.0,5150.0,5074.4365234375,553334100
2023-05-15,5175.0,5500.0,5100.0,5425.0,5345.4013671875,537773800
2023-05-22,5475.0,5625.0,5425.0,5550.0,5468.5673828125,946131800
2023-05-29,5500.0,5600.0,5375.0,5425.0,5345.4013671875,1221289500
2023-06-05,5400.0,5500.0,5350.0,5400.0,5320.7685546875,504755600
2023-06-12,5400.0,5575.0,5400.0,5525.0,5443.9345703125,506564200
2023-06-19,5475.0,5600.0,5375.0,5450.0,5370.03466796875,490497800
2023-06-26,5450.0,5550.0,5425.0,5475.0,5394.66796875,279276300
2023-07-03,5500.0,5500.0,5375.0,5400.0,5320.7685546875,506557500
2023-07-10,5375.0,5625.0,5375.0,5575.0,5493.20068359375,656759600
2023-07-17,5625.0,5700.0,5550.0,5600.0,5517.833984375,357984700
2023-07-24,5625.0,5750.0,5625.0,5650.0,5567.10009765625,558071700
2023-07-31,5650.0,5750.0,5575.0,5700.0,5616.36669921875,512367200
2023-08-07,5700.0,5750.0,5575.0,5650.0,5567.10009765625,468273200
2023-08-14,5650.0,5675.0,5450.0,5500.0,5419.30126953125,490990400
2023-08-21,5500.0,5625.0,5500.0,5550.0,5468.5673828125,356539000
2023-08-28,5525.0,5625.0,5475.0,5625.0,5542.46728515625,535182400
2023-09-04,5625.0,5650.0,5300.0,5425.0,5345.4013671875,660629300
2023-09-11,5450.0,5475.0,5300.0,5325.0,5246.86865234375,460678500
2023-09-18,5325.0,5450.0,5200.0,5300.0,5222.23583984375,421288500
2023-09-25,5250.0,5325.0,5175.0,5250.0,5172.96923828125,522061000
2023-10-02,5250.0,5300.0,5125.0,5125.0,5049.80322265625,507401800
2023-10-09,5125.0,5375.0,5125.0,5250.0,5172.96923828125,503305300
2023-10-16,5250.0,5275.0,4960.0,5000.0,4926.63720703125,656445900
2023-10-23,5000.0,5200.0,4920.0,5000.0,4926.63720703125,814978800
2023-10-30,4980.0,5200.0,4830.0,5200.0,5123.703125,754240700
2023-11-06,5225.0,5275.0,5025.0,5025.0,4951.2705078125,466928300
2023-11-13,5075.0,5300.0,5050.0,5250.0,5172.96923828125,503549800
2023-11-20,5225.0,5450.0,5175.0,5350.0,5271.501953125,550858900
2023-11-27,5325.0,5575.0,5275.0,5500.0,5419.30126953125,813712800
2023-12-04,5425.0,5500.0,5300.0,5300.0,5222.23583984375,591544400
2023-12-11,5375.0,5600.0,5275.0,5500.0,5419.30126953125,827874600
2023-12-18,5450.0,5700.0,5450.0,5675.0,5591.7333984375,482139100
2023-12-25,5700.0,5750.0,5625.0,5725.0,5641.0,336797300
2024-01-01,5650.0,5850.0,5575.0,5625.0,5542.46728515625,554430900
2024-01-08,5625.0,5900.0,5625.0,5825.0,5825.0,529939400
2024-01-15,5825.0,5875.0,5700.0,5775.0,5775.0,465191300
2024-01-22,5700.0,5750.0,5650.0,5700.0,5700.0,122999700
