Date,Open,High,Low,Close,Adj Close,Volume
2019-02-25,3575.0,3625.0,3562.5,3625.0,2935.408447265625,91520000
2019-02-26,3637.5,3637.5,3575.0,3637.5,2945.530517578125,94091000
2019-02-27,3600.0,3637.5,3575.0,3600.0,2915.1640625,72356800
2019-02-28,3612.5,3625.0,3550.0,3562.5,2884.798095703125,84980200
2019-03-01,3575.0,3612.5,3562.5,3587.5,2905.0419921875,47003200
2019-03-04,3587.5,3587.5,3550.0,3550.0,2874.676025390625,29659800
2019-03-05,3525.0,3562.5,3400.0,3475.0,2813.943115234375,223113200
2019-03-06,3500.0,3537.5,3437.5,3537.5,2864.5537109375,94977600
2019-03-07,3537.5,3537.5,3537.5,3537.5,2864.5537109375,0
2019-03-08,3525.0,3525.0,3450.0,3450.0,2793.69921875,71523400
2019-03-11,3475.0,3475.0,3412.5,3425.0,2773.454833984375,53912400
2019-03-12,3412.5,3437.5,3337.5,3362.5,2722.844482421875,60509600
2019-03-13,3400.0,3400.0,3325.0,3350.0,2712.722412109375,55730600
2019-03-14,3400.0,3462.5,3362.5,3450.0,2793.69921875,44212200
2019-03-15,3462.5,3550.0,3462.5,3550.0,2874.676025390625,71744400
2019-03-18,3575.0,3612.5,3512.5,3550.0,2874.676025390625,52140200
2019-03-19,3587.5,3700.0,3575.0,3687.5,2986.018798828125,158696000
2019-03-20,3700.0,3725.0,3650.0,3700.0,2996.140869140625,51652800
2019-03-21,3750.0,3762.5,3725.0,3737.5,3026.50732421875,68829800
2019-03-22,3737.5,3750.0,3712.5,3725.0,3016.385009765625,45259400
2019-03-25,3625.0,3662.5,3587.5,3587.5,2905.0419921875,45751600
2019-03-26,3637.5,3675.0,3637.5,3650.0,2955.65283203125,28799400
2019-03-27,3712.5,3712.5,3612.5,3612.5,2925.286376953125,38906600
2019-03-28,3650.0,3687.5,3625.0,3687.5,2986.018798828125,47868600
2019-03-29,3700.0,3750.0,3662.5,3737.5,3026.50732421875,71140200
2019-04-01,3750.0,3762.5,3725.0,3750.0,3036.62939453125,57890600
2019-04-02,3762.5,3762.5,3662.5,3712.5,3006.26318359375,36872800
2019-04-03,3712.5,3712.5,3712.5,3712.5,3006.26318359375,0
2019-04-04,3750.0,3850.0,3750.0,3837.5,3107.48388671875,119083400
2019-04-05,3837.5,3837.5,3775.0,3775.0,3056.87353515625,40534200
2019-04-08,3800.0,3800.0,3687.5,3750.0,3036.62939453125,45862600
2019-04-09,3787.5,3862.5,3775.0,3837.5,3107.48388671875,61437800
2019-04-10,3825.0,3837.5,3762.5,3775.0,3056.87353515625,30552600
2019-04-11,3787.5,3800.0,3700.0,3700.0,2996.140869140625,70389000
2019-04-12,3675.0,3700.0,3650.0,3662.5,2965.7744140625,53372400
2019-04-15,3700.0,3725.0,3662.5,3675.0,2975.896728515625,48251000
2019-04-16,3687.5,3812.5,3675.0,3812.5,3087.23974609375,143066800
2019-04-17,3812.5,3812.5,3812.5,3812.5,3087.23974609375,0
2019-04-18,3900.0,4062.5,3887.5,3900.0,3158.094482421875,243343400
2019-04-19,3900.0,3900.0,3900.0,3900.0,3158.094482421875,0
2019-04-22,3900.0,3937.5,3825.0,3875.0,3137.8505859375,69981800
2019-04-23,3850.0,3887.5,3837.5,3837.5,3107.48388671875,65384600
2019-04-24,3850.0,3862.5,3812.5,3837.5,3107.48388671875,55408400
2019-04-25,3825.0,3837.5,3775.0,3825.0,3097.362060546875,111185200
2019-04-26,3775.0,3900.0,3737.5,3862.5,3127.72802734375,150697400
2019-04-29,3850.0,3900.0,3837.5,3887.5,3147.972412109375,112773000
2019-04-30,3912.5,3937.5,3862.5,3862.5,3127.72802734375,103243000
2019-05-01,3862.5,3862.5,3862.5,3862.5,3127.72802734375,0
2019-05-02,3850.0,3862.5,3812.5,3850.0,3117.6064453125,68943800
2019-05-03,3850.0,3850.0,3787.5,3825.0,3097.362060546875,60141600
2019-05-06,3750.0,3787.5,3662.5,3762.5,3046.751708984375,100956600
2019-05-07,3837.5,3837.5,3775.0,3825.0,3097.362060546875,68861800
2019-05-08,3750.0,3787.5,3725.0,3762.5,3046.751708984375,79916800
2019-05-09,3725.0,3787.5,3725.0,3750.0,3036.62939453125,90947000
2019-05-10,3775.0,3787.5,3687.5,3737.5,3026.50732421875,65009400
2019-05-13,3787.5,3825.0,3750.0,3762.5,3046.751708984375,83342800
2019-05-14,3725.0,3762.5,3700.0,3725.0,3016.385009765625,85983800
2019-05-15,3762.5,3800.0,3712.5,3712.5,3006.26318359375,112972400
2019-05-16,3675.0,3725.0,3625.0,3675.0,2975.896728515625,86481000
2019-05-17,3750.0,3750.0,3537.5,3537.5,2864.5537109375,59716600
2019-05-20,3500.0,3637.5,3487.5,3612.5,2925.286376953125,93447200
2019-05-21,3637.5,3675.0,3537.5,3625.0,2935.408447265625,128877200
2019-05-22,3662.5,3700.0,3612.5,3650.0,2955.65283203125,88253000
2019-05-23,3675.0,3800.0,3662.5,3787.5,3066.99560546875,65668800
2019-05-24,3800.0,3887.5,3787.5,3850.0,3117.6064453125,99151200
2019-05-27,3800.0,3862.5,3762.5,3862.5,3228.87841796875,144611000
2019-05-28,3850.0,3850.0,3675.0,3687.5,3082.586181640625,298780800
2019-05-29,3725.0,3775.0,3700.0,3775.0,3155.732421875,89397400
2019-05-30,3775.0,3775.0,3775.0,3775.0,3155.732421875,0
2019-05-31,3800.0,3887.5,3775.0,3837.5,3207.9794921875,173453000
2019-06-03,3837.5,3837.5,3837.5,3837.5,3207.9794921875,0
2019-06-04,3837.5,3837.5,3837.5,3837.5,3207.9794921875,0
2019-06-05,3837.5,3837.5,3837.5,3837.5,3207.9794921875,0
2019-06-06,3837.5,3837.5,3837.5,3837.5,3207.9794921875,0
2019-06-07,3837.5,3837.5,3837.5,3837.5,3207.9794921875,0
2019-06-10,3925.0,3975.0,3912.5,3925.0,3281.12548828125,208042400
2019-06-11,3937.5,3950.0,3900.0,3937.5,3291.575439453125,107140400
2019-06-12,3950.0,3950.0,3900.0,3937.5,3291.575439453125,69330800
2019-06-13,3937.5,3950.0,3850.0,3912.5,3270.676513671875,63482400
2019-06-14,3937.5,3937.5,3900.0,3912.5,3270.676513671875,61672200
2019-06-17,3950.0,3950.0,3900.0,3900.0,3260.226806640625,47269400
2019-06-18,3887.5,3937.5,3887.5,3925.0,3281.12548828125,104106200
2019-06-19,3950.0,4000.0,3937.5,3987.5,3333.373291015625,156615200
2019-06-20,4000.0,4025.0,3962.5,3975.0,3322.923583984375,93589200
2019-06-21,4000.0,4012.5,3950.0,3987.5,3333.373291015625,145919600
2019-06-24,3950.0,4012.5,3950.0,3987.5,3333.373291015625,70252200
2019-06-25,4012.5,4012.5,3962.5,3975.0,3322.923583984375,59303200
2019-06-26,3925.0,4000.0,3925.0,3975.0,3322.923583984375,72115200
2019-06-27,3987.5,4025.0,3987.5,4000.0,3343.822509765625,63152000
2019-06-28,4012.5,4025.0,3987.5,4012.5,3354.271728515625,61888000
2019-07-01,4025.0,4037.5,3987.5,4000.0,3343.822509765625,61455600
2019-07-02,4025.0,4025.0,3987.5,4012.5,3354.271728515625,64875600
2019-07-03,3975.0,4012.5,3975.0,4012.5,3354.271728515625,93933600
2019-07-04,4025.0,4025.0,4000.0,4012.5,3354.271728515625,31578600
2019-07-05,3962.5,4012.5,3862.5,3912.5,3270.676513671875,186756200
2019-07-08,3875.0,3937.5,3862.5,3937.5,3291.575439453125,105905600
2019-07-09,3912.5,3962.5,3900.0,3950.0,3302.024658203125,88590800
2019-07-10,3975.0,4000.0,3962.5,3975.0,3322.923583984375,100964600
2019-07-11,4012.5,4025.0,3987.5,4000.0,3343.822509765625,70231200
2019-07-12,4025.0,4062.5,4012.5,4037.5,3375.170654296875,73474000
2019-07-15,4075.0,4087.5,4050.0,4075.0,3406.519287109375,89444800
2019-07-16,4037.5,4062.5,3987.5,4037.5,3375.170654296875,146626400
2019-07-17,4000.0,4025.0,3975.0,3987.5,3333.373291015625,128231000
2019-07-18,3950.0,3975.0,3912.5,3925.0,3281.12548828125,142262000
2019-07-19,3900.0,3950.0,3900.0,3937.5,3291.575439453125,104530000
2019-07-22,3900.0,3912.5,3875.0,3887.5,3249.77734375,82851000
2019-07-23,3912.5,3925.0,3850.0,3850.0,3218.429443359375,74981800
2019-07-24,3850.0,3912.5,3850.0,3850.0,3218.429443359375,65565800
2019-07-25,3862.5,3900.0,3850.0,3900.0,3260.226806640625,77462000
2019-07-26,3825.0,3887.5,3812.5,3875.0,3239.328369140625,62727400
2019-07-29,3912.5,3912.5,3837.5,3900.0,3260.226806640625,55206400
2019-07-30,3900.0,3987.5,3862.5,3975.0,3322.923583984375,87075600
2019-07-31,3937.5,3987.5,3900.0,3987.5,3333.373291015625,59008800
2019-08-01,3937.5,3950.0,3862.5,3887.5,3249.77734375,96731000
2019-08-02,3850.0,3875.0,3800.0,3837.5,3207.9794921875,103727000
2019-08-05,3800.0,3825.0,3662.5,3712.5,3103.4853515625,129862600
2019-08-06,3650.0,3700.0,3550.0,3625.0,3030.339111328125,157132400
2019-08-07,3637.5,3700.0,3637.5,3675.0,3072.136962890625,103932800
2019-08-08,3725.0,3762.5,3675.0,3750.0,3134.83349609375,85711800
2019-08-09,3750.0,3775.0,3725.0,3725.0,3113.9345703125,39017600
2019-08-12,3750.0,3750.0,3675.0,3700.0,3093.03564453125,69256600
2019-08-13,3775.0,3775.0,3650.0,3675.0,3072.136962890625,68067800
2019-08-14,3750.0,3762.5,3675.0,3750.0,3134.83349609375,107613000
2019-08-15,3675.0,3700.0,3650.0,3700.0,3093.03564453125,57456400
2019-08-16,3700.0,3712.5,3662.5,3687.5,3082.586181640625,47693000
2019-08-19,3725.0,3725.0,3662.5,3675.0,3072.136962890625,38551200
2019-08-20,3712.5,3725.0,3650.0,3687.5,3082.586181640625,75396200
2019-08-21,3662.5,3675.0,3612.5,3612.5,3019.8896484375,49841400
2019-08-22,3650.0,3662.5,3575.0,3612.5,3019.8896484375,77652800
2019-08-23,3625.0,3625.0,3575.0,3587.5,2998.99072265625,44535800
2019-08-26,3550.0,3550.0,3500.0,3525.0,2946.743408203125,78614600
2019-08-27,3525.0,3562.5,3512.5,3512.5,2936.294189453125,153201600
2019-08-28,3512.5,3550.0,3475.0,3525.0,2946.743408203125,96082400
2019-08-29,3525.0,3550.0,3512.5,3537.5,2957.193115234375,63748800
2019-08-30,3562.5,3625.0,3537.5,3625.0,3030.339111328125,106370600
2019-09-02,3612.5,3612.5,3562.5,3587.5,2998.99072265625,37622200
2019-09-03,3587.5,3600.0,3412.5,3450.0,2884.047119140625,96998200
2019-09-04,3487.5,3487.5,3425.0,3462.5,2894.496337890625,74434600
2019-09-05,3500.0,3512.5,3462.5,3487.5,2915.395263671875,78642800
2019-09-06,3512.5,3575.0,3487.5,3525.0,2946.743408203125,88646000
2019-09-09,3537.5,3537.5,3462.5,3487.5,2915.395263671875,55841400
2019-09-10,3450.0,3525.0,3450.0,3525.0,2946.743408203125,52070400
2019-09-11,3500.0,3575.0,3475.0,3575.0,2988.541259765625,80777800
2019-09-12,3625.0,3662.5,3550.0,3575.0,2988.541259765625,84564600
2019-09-13,3612.5,3625.0,3562.5,3600.0,3009.440185546875,28700200
2019-09-16,3525.0,3550.0,3462.5,3500.0,2925.844482421875,66615800
2019-09-17,3462.5,3550.0,3462.5,3487.5,2915.395263671875,70992200
2019-09-18,3537.5,3600.0,3525.0,3600.0,3009.440185546875,53708400
2019-09-19,3587.5,3587.5,3537.5,3550.0,2967.642578125,35941600
2019-09-20,3550.0,3575.0,3487.5,3537.5,2957.193115234375,104743400
2019-09-23,3525.0,3550.0,3475.0,3500.0,2925.844482421875,49012600
2019-09-24,3462.5,3487.5,3425.0,3475.0,2904.94580078125,52110000
2019-09-25,3487.5,3500.0,3437.5,3450.0,2884.047119140625,37565400
2019-09-26,3500.0,3550.0,3475.0,3550.0,2967.642578125,45471400
2019-09-27,3500.0,3525.0,3475.0,3487.5,2915.395263671875,44329400
2019-09-30,3450.0,3487.5,3450.0,3487.5,2915.395263671875,58294000
2019-10-01,3450.0,3525.0,3450.0,3450.0,2884.047119140625,31243400
2019-10-02,3437.5,3475.0,3250.0,3262.5,2727.30517578125,129586200
2019-10-03,3262.5,3262.5,3137.5,3200.0,2675.05810546875,146789000
2019-10-04,3225.0,3262.5,3162.5,3200.0,2675.05810546875,69121800
2019-10-07,3237.5,3237.5,3162.5,3175.0,2654.1591796875,36656400
2019-10-08,3175.0,3250.0,3175.0,3250.0,2716.85595703125,104992000
2019-10-09,3225.0,3237.5,3200.0,3212.5,2685.50732421875,55131400
2019-10-10,3212.5,3300.0,3212.5,3262.5,2727.30517578125,120255400
2019-10-11,3250.0,3325.0,3237.5,3275.0,2737.754638671875,96816400
2019-10-14,3312.5,3337.5,3250.0,3300.0,2758.6533203125,65272800
2019-10-15,3275.0,3300.0,3250.0,3287.5,2748.2041015625,94139600
2019-10-16,3300.0,3325.0,3275.0,3312.5,2769.103271484375,118973800
2019-10-17,3312.5,3350.0,3312.5,3350.0,2800.451416015625,150037800
2019-10-18,3337.5,3437.5,3325.0,3387.5,2831.799560546875,117544400
2019-10-21,3400.0,3412.5,3350.0,3400.0,2842.249267578125,83622800
2019-10-22,3425.0,3425.0,3375.0,3412.5,2852.698486328125,62050200
2019-10-23,3412.5,3550.0,3375.0,3537.5,2957.193115234375,98440400
2019-10-24,3562.5,3625.0,3537.5,3612.5,3019.8896484375,132797200
2019-10-25,3637.5,3637.5,3487.5,3500.0,2925.844482421875,105735200
2019-10-28,3500.0,3537.5,3462.5,3500.0,2925.844482421875,46389600
2019-10-29,3550.0,3575.0,3500.0,3550.0,2967.642578125,91735400
2019-10-30,3537.5,3537.5,3487.5,3512.5,2936.294189453125,47667200
2019-10-31,3525.0,3525.0,3450.0,3512.5,2936.294189453125,78160000
2019-11-01,3512.5,3512.5,3462.5,3487.5,2915.395263671875,24366800
2019-11-04,3500.0,3512.5,3437.5,3437.5,2873.597412109375,56584800
2019-11-05,3475.0,3600.0,3462.5,3600.0,3009.440185546875,94253000
2019-11-06,3587.5,3600.0,3412.5,3487.5,2915.395263671875,113175200
2019-11-07,3512.5,3512.5,3387.5,3500.0,2925.844482421875,78753600
2019-11-08,3487.5,3575.0,3425.0,3550.0,2967.642578125,76355000
2019-11-11,3537.5,3550.0,3487.5,3525.0,2946.743408203125,45212000
2019-11-12,3500.0,3550.0,3462.5,3512.5,2936.294189453125,52900800
2019-11-13,3500.0,3500.0,3387.5,3437.5,2873.597412109375,75148400
2019-11-14,3437.5,3450.0,3350.0,3437.5,2873.597412109375,66698600
2019-11-15,3462.5,3512.5,3462.5,3475.0,2904.94580078125,47017200
2019-11-18,3475.0,3512.5,3437.5,3487.5,2915.395263671875,61287000
2019-11-19,3512.5,3575.0,3475.0,3575.0,2988.541259765625,67006200
2019-11-20,3575.0,3600.0,3525.0,3550.0,2967.642578125,46727600
2019-11-21,3500.0,3600.0,3475.0,3587.5,2998.99072265625,60944600
2019-11-22,3550.0,3587.5,3525.0,3537.5,2957.193115234375,40452800
2019-11-25,3500.0,3525.0,3462.5,3487.5,2915.395263671875,47676200
2019-11-26,3500.0,3525.0,3450.0,3462.5,2894.496337890625,173533200
2019-11-27,3412.5,3487.5,3400.0,3450.0,2884.047119140625,72928800
2019-11-28,3425.0,3450.0,3387.5,3387.5,2831.799560546875,56275200
2019-11-29,3387.5,3500.0,3387.5,3487.5,2915.395263671875,53250600
2019-12-02,3487.5,3575.0,3462.5,3550.0,2967.642578125,74561000
2019-12-03,3525.0,3587.5,3512.5,3587.5,2998.99072265625,79039000
2019-12-04,3537.5,3575.0,3525.0,3537.5,2957.193115234375,65802200
2019-12-05,3550.0,3600.0,3537.5,3587.5,2998.99072265625,74217800
2019-12-06,3600.0,3612.5,3562.5,3587.5,2998.99072265625,53720600
2019-12-09,3600.0,3650.0,3600.0,3625.0,3030.339111328125,72098600
2019-12-10,3600.0,3700.0,3600.0,3687.5,3082.586181640625,132230000
2019-12-11,3675.0,3700.0,3662.5,3675.0,3072.136962890625,68454200
2019-12-12,3662.5,3725.0,3637.5,3650.0,3051.23828125,79738600
2019-12-13,3700.0,3725.0,3675.0,3687.5,3082.586181640625,127472400
2019-12-16,3675.0,3712.5,3675.0,3675.0,3072.136962890625,96037400
2019-12-17,3675.0,3700.0,3662.5,3675.0,3072.136962890625,100790000
2019-12-18,3675.0,3775.0,3662.5,3762.5,3145.283203125,123281600
2019-12-19,3762.5,3800.0,3737.5,3800.0,3176.63134765625,112903200
2019-12-20,3775.0,3850.0,3775.0,3850.0,3218.429443359375,150472200
2019-12-23,3900.0,3900.0,3837.5,3862.5,3228.87841796875,131246800
2019-12-26,3887.5,3912.5,3875.0,3900.0,3260.226806640625,140936400
2019-12-27,3912.5,3912.5,3862.5,3875.0,3239.328369140625,58182800
2019-12-30,3862.5,3900.0,3825.0,3837.5,3207.9794921875,78005800
2020-01-02,3837.5,3887.5,3825.0,3875.0,3239.328369140625,37379800
2020-01-03,3875.0,3912.5,3812.5,3862.5,3228.87841796875,70294600
2020-01-06,3825.0,3837.5,3762.5,3800.0,3176.63134765625,61892000
2020-01-07,3862.5,3862.5,3787.5,3800.0,3176.63134765625,70895600
2020-01-08,3775.0,3775.0,3687.5,3750.0,3134.83349609375,105080600
2020-01-09,3775.0,3862.5,3762.5,3850.0,3218.429443359375,75587000
2020-01-10,3850.0,3862.5,3825.0,3862.5,3228.87841796875,64231800
2020-01-13,3862.5,3875.0,3825.0,3862.5,3228.87841796875,75399600
2020-01-14,3900.0,3900.0,3850.0,3875.0,3239.328369140625,104134400
2020-01-15,3875.0,3900.0,3800.0,3825.0,3197.5302734375,89795200
2020-01-16,3800.0,3837.5,3762.5,3775.0,3155.732421875,145432200
2020-01-17,3787.5,3875.0,3762.5,3862.5,3228.87841796875,130500200
2020-01-20,3900.0,3900.0,3800.0,3812.5,3187.080810546875,24031800
2020-01-21,3875.0,3875.0,3812.5,3850.0,3218.429443359375,39166600
2020-01-22,3875.0,3925.0,3862.5,3900.0,3260.226806640625,122175200
2020-01-23,3900.0,3912.5,3850.0,3887.5,3249.77734375,83127800
2020-01-24,3912.5,4000.0,3862.5,3962.5,3312.474365234375,154702000
2020-01-27,3975.0,3987.5,3850.0,3862.5,3228.87841796875,98280000
2020-01-28,3825.0,3912.5,3800.0,3875.0,3239.328369140625,69349600
2020-01-29,3912.5,3962.5,3887.5,3900.0,3260.226806640625,109661000
2020-01-30,3900.0,3912.5,3800.0,3825.0,3197.5302734375,85395600
2020-01-31,3837.5,3850.0,3725.0,3775.0,3155.732421875,157661000
2020-02-03,3700.0,3787.5,3675.0,3750.0,3134.83349609375,87271800
2020-02-04,3800.0,3837.5,3750.0,3762.5,3145.283203125,138857400
2020-02-05,3800.0,3850.0,3775.0,3850.0,3218.429443359375,130211200
2020-02-06,3900.0,3925.0,3837.5,3850.0,3218.429443359375,111029400
2020-02-07,3837.5,3875.0,3837.5,3862.5,3228.87841796875,86438600
2020-02-10,3850.0,3875.0,3800.0,3862.5,3228.87841796875,78553800
2020-02-11,3862.5,3912.5,3837.5,3887.5,3249.77734375,98520200
2020-02-12,3912.5,3950.0,3887.5,3900.0,3260.226806640625,104678800
2020-02-13,3912.5,3975.0,3900.0,3925.0,3281.12548828125,87904000
2020-02-14,3875.0,3925.0,3875.0,3912.5,3270.676513671875,41345200
2020-02-17,3925.0,3937.5,3900.0,3925.0,3281.12548828125,29816600
2020-02-18,3900.0,3925.0,3900.0,3912.5,3270.676513671875,65442000
2020-02-19,3925.0,3975.0,3900.0,3975.0,3322.923583984375,121614200
2020-02-20,4012.5,4025.0,3962.5,4000.0,3343.822509765625,114537600
2020-02-21,3975.0,4000.0,3912.5,3950.0,3302.024658203125,91798000
2020-02-24,3900.0,3912.5,3825.0,3887.5,3249.77734375,128768800
2020-02-25,3887.5,3950.0,3850.0,3900.0,3260.226806640625,105951800
2020-02-26,3875.0,3875.0,3825.0,3825.0,3197.5302734375,198171000
2020-02-27,3825.0,3850.0,3625.0,3675.0,3072.136962890625,223088600
2020-02-28,3375.0,3637.5,3275.0,3637.5,3194.35302734375,188868200
2020-03-02,3575.0,3625.0,3475.0,3475.0,3051.64990234375,101550200
2020-03-03,3550.0,3675.0,3512.5,3600.0,3161.42138671875,96445200
2020-03-04,3625.0,3750.0,3612.5,3737.5,3282.170166015625,92555400
2020-03-05,3775.0,3825.0,3750.0,3800.0,3337.055908203125,104748600
2020-03-06,3700.0,3700.0,3612.5,3625.0,3183.375732421875,72311200
2020-03-09,3500.0,3500.0,3287.5,3287.5,2886.992431640625,113132400
2020-03-10,3325.0,3500.0,3325.0,3437.5,3018.718505859375,114052000
2020-03-11,3462.5,3525.0,3312.5,3412.5,2996.76416015625,97168800
2020-03-12,3237.5,3337.5,3112.5,3212.5,2821.129638671875,91578200
2020-03-13,3100.0,3237.5,3000.0,3175.0,2788.1982421875,238623800
2020-03-16,3175.0,3175.0,3175.0,3175.0,2788.1982421875,0
2020-03-17,2962.5,2962.5,2762.5,2762.5,2425.951904296875,186380400
2020-03-18,2800.0,2825.0,2575.0,2575.0,2261.294677734375,215103400
2020-03-19,2500.0,2500.0,2395.0,2395.0,2103.223388671875,167876200
2020-03-20,2370.0,2370.0,2230.0,2230.0,1958.3251953125,478236600
2020-03-23,2175.0,2175.0,2075.0,2075.0,1822.208251953125,59985800
2020-03-24,2075.0,2115.0,1930.0,1930.0,1694.8731689453125,237296200
2020-03-26,1900.0,2290.0,1890.0,2235.0,1962.7159423828125,386557200
2020-03-27,2255.0,2612.5,2250.0,2470.0,2169.08642578125,396812000
2020-03-30,2420.0,2420.0,2300.0,2300.0,2019.7969970703125,39766600
2020-03-31,2325.0,2410.0,2225.0,2340.0,2054.924072265625,208047600
2020-04-01,2325.0,2440.0,2220.0,2305.0,2024.187744140625,152367000
2020-04-02,2285.0,2375.0,2180.0,2375.0,2085.66015625,132225200
2020-04-03,2400.0,2512.5,2400.0,2512.5,2206.40869140625,105225600
2020-04-06,2512.5,2612.5,2450.0,2600.0,2283.248779296875,113980400
2020-04-07,2700.0,2800.0,2485.0,2562.5,2250.3173828125,191464600
2020-04-08,2587.5,2587.5,2385.0,2385.0,2094.441650390625,155834800
2020-04-09,2400.0,2450.0,2305.0,2335.0,2050.533203125,163570800
2020-04-13,2340.0,2340.0,2235.0,2235.0,1962.7159423828125,115331000
2020-04-14,2240.0,2320.0,2200.0,2285.0,2006.62451171875,132848000
2020-04-15,2320.0,2345.0,2200.0,2200.0,1931.9798583984375,124661000
2020-04-16,2200.0,2200.0,2075.0,2105.0,1848.553466796875,215224000
2020-04-17,2110.0,2210.0,2110.0,2190.0,1923.197998046875,163407600
2020-04-20,2225.0,2265.0,2135.0,2185.0,1918.8072509765625,120672000
2020-04-21,2185.0,2205.0,2125.0,2175.0,1910.0255126953125,92203200
2020-04-22,2165.0,2250.0,2125.0,2245.0,1971.4974365234375,126786800
2020-04-23,2245.0,2285.0,2240.0,2250.0,1975.888427734375,115336400
2020-04-24,2250.0,2250.0,2140.0,2140.0,1879.28955078125,131631400
2020-04-27,2155.0,2175.0,2045.0,2075.0,1822.208251953125,205382600
2020-04-28,2095.0,2120.0,2035.0,2075.0,1822.208251953125,157370600
2020-04-29,2100.0,2110.0,2000.0,2000.0,1756.3453369140625,192650200
2020-04-30,2035.0,2240.0,2030.0,2230.0,1958.3251953125,229509600
2020-05-04,2230.0,2230.0,2120.0,2145.0,1883.680419921875,80572600
2020-05-05,2150.0,2200.0,2080.0,2110.0,1852.9442138671875,185282400
2020-05-06,2125.0,2130.0,2080.0,2080.0,1826.5989990234375,138733000
2020-05-08,2100.0,2155.0,2090.0,2100.0,1844.16259765625,127482200
2020-05-11,2140.0,2140.0,2095.0,2115.0,1857.335205078125,83552200
2020-05-12,2115.0,2115.0,2000.0,2005.0,1760.7362060546875,188578000
2020-05-13,1995.0,2025.0,1950.0,2005.0,1760.7362060546875,134821600
2020-05-14,1985.0,2005.0,1950.0,1975.0,1734.3909912109375,141388800
2020-05-15,1975.0,1995.0,1840.0,1880.0,1650.964599609375,227234200
2020-05-18,1900.0,1900.0,1830.0,1860.0,1633.4010009765625,158710600
2020-05-19,1880.0,2000.0,1880.0,1930.0,1694.8731689453125,199655000
2020-05-20,1925.0,2060.0,1915.0,2035.0,1787.081298828125,237644400
2020-05-26,2065.0,2080.0,2030.0,2050.0,1800.25390625,180545000
2020-05-27,2075.0,2100.0,2005.0,2055.0,1804.6448974609375,124329600
2020-05-28,2075.0,2170.0,2075.0,2145.0,1883.680419921875,265460200
2020-05-29,2145.0,2245.0,2125.0,2235.0,1962.7159423828125,350546800
