Date,Open,High,Low,Close,Adj Close,Volume
2005-11-14,2515.296387,2515.296387,2441.317139,2515.296387,2104.625977,34469
2005-11-15,2465.976807,2515.296387,2416.657471,2465.976807,2063.359375,47648
2005-11-16,2367.337891,2490.636719,2367.337891,2367.337891,1980.824951,68431
2005-11-17,2416.657471,2465.976807,2391.997559,2416.657471,2022.091675,54238
2005-11-18,2391.997559,2465.976807,2391.997559,2391.997559,2001.458252,28893
2005-11-21,2342.677979,2465.976807,2342.677979,2342.677979,1960.190918,55251
2005-11-22,2416.657471,2441.317139,2318.018311,2416.657471,2022.091675,232666
2005-11-23,2391.997559,2391.997559,2391.997559,2391.997559,2001.458252,17741
2005-11-24,2416.657471,2416.657471,2391.997559,2416.657471,2022.091675,29400
2005-11-25,2515.296387,2613.935547,2416.657471,2515.296387,2104.625977,257504
2005-11-28,2515.296387,2589.275879,2490.636719,2515.296387,2104.625977,16220
2005-11-29,2465.976807,2515.296387,2465.976807,2465.976807,2063.359375,5575
2005-11-30,2490.636719,2539.956299,2465.976807,2490.636719,2083.992920,39031
2005-12-01,2441.317139,2515.296387,2441.317139,2441.317139,2042.725586,107462
2005-12-02,2515.296387,2539.956299,2515.296387,2515.296387,2104.625977,14193
2005-12-05,2490.636719,2515.296387,2490.636719,2490.636719,2083.992920,24331
2005-12-06,2465.976807,2515.296387,2465.976807,2465.976807,2063.359375,72486
2005-12-07,2515.296387,2564.615967,2465.976807,2515.296387,2104.625977,49169
2005-12-08,2441.317139,2515.296387,2441.317139,2441.317139,2042.725586,71472
2005-12-09,2416.657471,2416.657471,2416.657471,2416.657471,2022.091675,59814
2005-12-12,2367.337891,2465.976807,2367.337891,2367.337891,1980.824951,159673
2005-12-13,2367.337891,2391.997559,2367.337891,2367.337891,1980.824951,48155
2005-12-14,2318.018311,2367.337891,2318.018311,2318.018311,1939.557617,76541
2005-12-15,2293.358643,2318.018311,2293.358643,2293.358643,1918.923828,45113
2005-12-16,2268.698730,2318.018311,2268.698730,2268.698730,1898.289917,55758
2005-12-19,2268.698730,2268.698730,2244.039063,2268.698730,1898.289917,41565
2005-12-20,2244.039063,2293.358643,2219.379150,2244.039063,1877.656860,66403
2005-12-21,2219.379150,2219.379150,2194.719482,2219.379150,1857.022827,36496
2005-12-22,2194.719482,2244.039063,2194.719482,2194.719482,1836.389526,41058
2005-12-23,2194.719482,2194.719482,2170.059570,2194.719482,1836.389526,71472
2005-12-26,2194.719482,2194.719482,2194.719482,2194.719482,1836.389526,0
2005-12-27,2219.379150,2219.379150,2219.379150,2219.379150,1857.022827,506
2005-12-28,2170.059570,2170.059570,2170.059570,2170.059570,1815.755981,21796
2005-12-29,2244.039063,2244.039063,2244.039063,2244.039063,1877.656860,3041
2005-12-30,2244.039063,2244.039063,2244.039063,2244.039063,1877.656860,0
2006-01-02,2194.719482,2194.719482,2170.059570,2194.719482,1836.389526,24838
2006-01-03,2244.039063,2268.698730,2219.379150,2244.039063,1877.656860,130272
2006-01-04,2244.039063,2244.039063,2244.039063,2244.039063,1877.656860,11151
2006-01-05,2219.379150,2244.039063,2219.379150,2219.379150,1857.022827,51703
2006-01-06,2268.698730,2293.358643,2219.379150,2268.698730,1898.289917,136862
2006-01-09,2244.039063,2244.039063,2219.379150,2244.039063,1877.656860,121148
2006-01-10,2244.039063,2244.039063,2244.039063,2244.039063,1877.656860,0
2006-01-11,2293.358643,2293.358643,2194.719482,2293.358643,1918.923828,148521
2006-01-12,2244.039063,2268.698730,2219.379150,2244.039063,1877.656860,22303
2006-01-13,2219.379150,2268.698730,2219.379150,2219.379150,1857.022827,236214
2006-01-16,2318.018311,2318.018311,2244.039063,2318.018311,1939.557617,170317
2006-01-17,2342.677979,2909.852783,2342.677979,2909.852783,2434.763916,2701262
2006-01-18,2885.192871,3156.450439,2811.213623,2885.192871,2414.130371,1756403
2006-01-19,2959.172363,2983.832031,2638.595215,2663.255127,2228.427734,521598
2006-01-20,2539.956299,2663.255127,2490.636719,2539.956299,2125.259766,402984
2006-01-23,2441.317139,2539.956299,2416.657471,2441.317139,2042.725586,199718
2006-01-24,2441.317139,2465.976807,2441.317139,2441.317139,2042.725586,32948
2006-01-25,2367.337891,2539.956299,2367.337891,2490.636719,2083.992920,139903
2006-01-26,2515.296387,2737.234375,2515.296387,2663.255127,2228.427734,434412
2006-01-27,2638.595215,2687.914795,2589.275879,2638.595215,2207.794189,138890
2006-01-30,2638.595215,2712.574707,2564.615967,2638.595215,2207.794189,86172
2006-01-31,2638.595215,2638.595215,2638.595215,2638.595215,2207.794189,0
2006-02-01,2687.914795,2786.553955,2638.595215,2687.914795,2249.061523,309714
2006-02-02,2712.574707,2786.553955,2712.574707,2712.574707,2269.695068,181976
2006-02-03,2589.275879,2712.574707,2589.275879,2589.275879,2166.527100,196169
2006-02-06,2589.275879,2613.935547,2589.275879,2589.275879,2166.527100,34975
2006-02-07,2613.935547,2687.914795,2589.275879,2613.935547,2187.160889,136862
2006-02-08,2638.595215,2663.255127,2564.615967,2638.595215,2207.794189,166262
2006-02-09,2613.935547,2663.255127,2589.275879,2613.935547,2187.160889,241283
2006-02-10,2589.275879,2613.935547,2589.275879,2589.275879,2166.527100,25851
2006-02-13,2589.275879,2613.935547,2539.956299,2589.275879,2166.527100,93269
2006-02-14,2490.636719,2539.956299,2465.976807,2490.636719,2083.992920,192621
2006-02-15,2441.317139,2515.296387,2441.317139,2441.317139,2042.725586,51196
2006-02-16,2441.317139,2465.976807,2441.317139,2441.317139,2042.725586,13179
2006-02-17,2416.657471,2465.976807,2416.657471,2416.657471,2022.091675,75020
2006-02-20,2490.636719,2515.296387,2441.317139,2490.636719,2083.992920,34469
2006-02-21,2465.976807,2490.636719,2441.317139,2465.976807,2063.359375,23317
2006-02-22,2465.976807,2490.636719,2416.657471,2465.976807,2063.359375,83131
2006-02-23,2441.317139,2465.976807,2416.657471,2441.317139,2042.725586,26865
2006-02-24,2367.337891,2441.317139,2367.337891,2367.337891,1980.824951,56772
2006-02-27,2391.997559,2441.317139,2391.997559,2391.997559,2001.458252,31934
2006-02-28,2391.997559,2441.317139,2367.337891,2391.997559,2001.458252,64376
2006-03-01,2391.997559,2391.997559,2342.677979,2391.997559,2001.458252,54745
2006-03-02,2465.976807,2564.615967,2416.657471,2465.976807,2063.359375,287411
2006-03-03,2416.657471,2416.657471,2416.657471,2416.657471,2022.091675,5068
2006-03-06,2416.657471,2441.317139,2416.657471,2441.317139,2042.725586,23824
2006-03-07,2391.997559,2441.317139,2391.997559,2391.997559,2001.458252,54745
2006-03-08,2367.337891,2391.997559,2342.677979,2367.337891,1980.824951,51196
2006-03-09,2391.997559,2416.657471,2391.997559,2391.997559,2001.458252,16220
2006-03-10,2342.677979,2367.337891,2342.677979,2342.677979,1960.190918,30920
2006-03-13,2391.997559,2391.997559,2367.337891,2391.997559,2001.458252,40551
2006-03-14,2391.997559,2391.997559,2391.997559,2391.997559,2001.458252,3
2006-03-15,2391.997559,2416.657471,2367.337891,2367.337891,1980.824951,15713
2006-03-16,2391.997559,2391.997559,2367.337891,2391.997559,2001.458252,26865
2006-03-17,2416.657471,2515.296387,2391.997559,2416.657471,2022.091675,160179
2006-03-20,2441.317139,2441.317139,2416.657471,2441.317139,2042.725586,11658
2006-03-21,2441.317139,2465.976807,2416.657471,2416.657471,2022.091675,81610
2006-03-22,2391.997559,2416.657471,2391.997559,2391.997559,2001.458252,39031
2006-03-23,2391.997559,2367.337891,2367.337891,2367.337891,1980.824951,22303
2006-03-24,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,24838
2006-03-27,2342.677979,2367.337891,2342.677979,2342.677979,1960.190918,28893
2006-03-28,2391.997559,2391.997559,2367.337891,2391.997559,2001.458252,49169
2006-03-29,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,19769
2006-03-30,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,0
2006-03-31,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,0
2006-04-03,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,2027
2006-04-04,2342.677979,2367.337891,2342.677979,2342.677979,1960.190918,48662
2006-04-05,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,5068
2006-04-06,2367.337891,2391.997559,2367.337891,2367.337891,1980.824951,18248
2006-04-07,2391.997559,2391.997559,2342.677979,2391.997559,2001.458252,9124
2006-04-10,2391.997559,2391.997559,2391.997559,2391.997559,2001.458252,0
2006-04-11,2342.677979,2367.337891,2342.677979,2342.677979,1960.190918,27879
2006-04-12,2367.337891,2367.337891,2342.677979,2367.337891,1980.824951,17741
2006-04-13,2367.337891,2391.997559,2367.337891,2367.337891,1980.824951,76541
2006-04-14,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,0
2006-04-17,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,6082
2006-04-18,2342.677979,2367.337891,2342.677979,2342.677979,1960.190918,126724
2006-04-19,2367.337891,2367.337891,2342.677979,2367.337891,1980.824951,30920
2006-04-20,2367.337891,2367.337891,2342.677979,2367.337891,1980.824951,67924
2006-04-21,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,53731
2006-04-24,2367.337891,2367.337891,2342.677979,2342.677979,1960.190918,11658
2006-04-25,2367.337891,2367.337891,2342.677979,2367.337891,1980.824951,26358
2006-04-26,2367.337891,2367.337891,2367.337891,2367.337891,1980.824951,48662
2006-04-27,2416.657471,2539.956299,2367.337891,2416.657471,2022.091675,444549
2006-04-28,2416.657471,2416.657471,2367.337891,2367.337891,1980.824951,11658
2006-05-01,2490.636719,2490.636719,2416.657471,2490.636719,2083.992920,189073
2006-05-02,2490.636719,2490.636719,2416.657471,2441.317139,2042.725586,152576
2006-05-03,2416.657471,2465.976807,2416.657471,2416.657471,2022.091675,71979
2006-05-04,2416.657471,2441.317139,2416.657471,2416.657471,2022.091675,43086
2006-05-05,2441.317139,2441.317139,2416.657471,2416.657471,2022.091675,27879
2006-05-08,2391.997559,2441.317139,2391.997559,2391.997559,2001.458252,75527
2006-05-09,2416.657471,2465.976807,2416.657471,2416.657471,2022.091675,209349
2006-05-10,2391.997559,2441.317139,2391.997559,2391.997559,2001.458252,87186
2006-05-11,2391.997559,2416.657471,2391.997559,2391.997559,2001.458252,5068
2006-05-12,2367.337891,2391.997559,2367.337891,2367.337891,1980.824951,77555
2006-05-15,2367.337891,2367.337891,2194.719482,2194.719482,1836.389526,99859
2006-05-16,2170.059570,2219.379150,2120.740234,2170.059570,1815.755981,198197
2006-05-17,2318.018311,2342.677979,2219.379150,2318.018311,1939.557617,141424
2006-05-18,2268.698730,2268.698730,2194.719482,2194.719482,1836.389526,75527
2006-05-19,2219.379150,2219.379150,2219.379150,2219.379150,1857.022827,1013
2006-05-22,2194.719482,2194.719482,2022.101074,2022.101074,1691.954468,73500
2006-05-23,2071.420654,2071.420654,2022.101074,2071.420654,1733.221558,56265
2006-05-24,2145.399902,2194.719482,2071.420654,2145.399902,1795.122192,21796
2006-05-25,2145.399902,2145.399902,2145.399902,2145.399902,1795.122192,0
2006-05-26,2145.399902,2145.399902,2145.399902,2145.399902,1795.122192,0
2006-05-29,2145.399902,2194.719482,2071.420654,2071.420654,1733.221558,7096
2006-05-30,2145.399902,2170.059570,2120.740234,2145.399902,1795.122192,102393
2006-05-31,2170.059570,2170.059570,2145.399902,2170.059570,1815.755981,34975
2006-06-01,2096.080322,2170.059570,2096.080322,2096.080322,1753.855103,44607
2006-06-02,2096.080322,2096.080322,2096.080322,2096.080322,1753.855103,0
2006-06-05,2120.740234,2120.740234,2120.740234,2120.740234,1774.488892,47648
2006-06-06,2071.420654,2096.080322,2071.420654,2071.420654,1733.221558,11151
2006-06-07,2022.101074,2046.760864,2022.101074,2022.101074,1691.954468,103914
2006-06-08,1948.121704,2046.760864,1948.121704,2046.760864,1712.588013,1013
2006-06-09,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,20782
2006-06-12,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,10137
2006-06-13,1997.441284,2022.101074,1948.121704,1997.441284,1671.320801,71979
2006-06-14,1923.462036,1972.781494,1923.462036,1923.462036,1609.420166,18755
2006-06-15,1972.781494,1972.781494,1923.462036,1972.781494,1650.687378,81610
2006-06-16,1997.441284,2022.101074,1997.441284,1997.441284,1671.320801,3041
2006-06-19,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,2534
2006-06-20,1923.462036,1923.462036,1923.462036,1923.462036,1609.420166,5068
2006-06-21,1923.462036,1923.462036,1923.462036,1923.462036,1609.420166,4562
2006-06-22,1972.781494,1972.781494,1923.462036,1972.781494,1650.687378,15713
2006-06-23,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,3
2006-06-26,1923.462036,1972.781494,1923.462036,1923.462036,1609.420166,23824
2006-06-27,1972.781494,1972.781494,1962.917603,1972.781494,1650.687378,27879
2006-06-28,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,27879
2006-06-29,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,2534
2006-06-30,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,15206
2006-07-03,1972.781494,1972.781494,1948.121704,1972.781494,1650.687378,5068
2006-07-04,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,3
2006-07-05,1948.121704,1948.121704,1948.121704,1948.121704,1630.053711,2534
2006-07-06,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,7603
2006-07-07,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,0
2006-07-10,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,0
2006-07-11,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,0
2006-07-12,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,10137
2006-07-13,1982.645386,1982.645386,1943.189819,1982.645386,1658.940674,2027
2006-07-14,1972.781494,1972.781494,1923.462036,1972.781494,1650.687378,52210
2006-07-17,1972.781494,1972.781494,1948.121704,1948.121704,1630.053711,19769
2006-07-18,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,5068
2006-07-19,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,18248
2006-07-20,1972.781494,1972.781494,1943.189819,1972.781494,1650.687378,18248
2006-07-21,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,3
2006-07-24,1923.462036,1923.462036,1923.462036,1923.462036,1609.420166,2534
2006-07-25,1923.462036,1923.462036,1923.462036,1923.462036,1609.420166,3
2006-07-26,1943.189819,1943.189819,1943.189819,1943.189819,1625.927002,1013
2006-07-27,1953.053711,1953.053711,1953.053711,1953.053711,1634.180420,2534
2006-07-28,2051.692871,2091.148438,1972.781494,2051.692871,1716.714722,148014
2006-07-31,2096.080322,2145.399902,2071.420654,2096.080322,1753.855103,45113
2006-08-01,2071.420654,2096.080322,2071.420654,2071.420654,1733.221558,13179
2006-08-02,2046.760864,2046.760864,2022.101074,2046.760864,1712.588013,36496
2006-08-03,2022.101074,2046.760864,2022.101074,2022.101074,1691.954468,30920
2006-08-04,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,3
2006-08-07,1997.441284,2022.101074,1997.441284,1997.441284,1671.320801,22810
2006-08-08,1972.781494,1997.441284,1972.781494,1972.781494,1650.687378,11658
2006-08-09,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,41058
2006-08-10,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,26865
2006-08-11,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,12165
2006-08-14,1972.781494,1972.781494,1972.781494,1972.781494,1650.687378,5068
2006-08-15,1997.441284,1997.441284,1972.781494,1997.441284,1671.320801,11151
2006-08-16,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,14700
2006-08-17,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,0
2006-08-18,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,0
2006-08-21,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,0
2006-08-22,1997.441284,1997.441284,1972.781494,1997.441284,1671.320801,12672
2006-08-23,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,7603
2006-08-24,1997.441284,1997.441284,1972.781494,1997.441284,1671.320801,16220
2006-08-25,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,2534
2006-08-28,1997.441284,2022.101074,1997.441284,1997.441284,1671.320801,5575
2006-08-29,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,15713
2006-08-30,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,3548
2006-08-31,1997.441284,2022.101074,1997.441284,1997.441284,1671.320801,21796
2006-09-01,1997.441284,1997.441284,1997.441284,1997.441284,1671.320801,2027
2006-09-04,2145.399902,2170.059570,2071.420654,2145.399902,1795.122192,112024
2006-09-05,2170.059570,2244.039063,2145.399902,2170.059570,1815.755981,177414
2006-09-06,2120.740234,2170.059570,2120.740234,2120.740234,1774.488892,22810
2006-09-07,2120.740234,2120.740234,2120.740234,2120.740234,1774.488892,1520
2006-09-08,2120.740234,2120.740234,2120.740234,2120.740234,1774.488892,3
2006-09-11,2022.101074,2046.760864,2022.101074,2022.101074,1691.954468,5068
2006-09-12,2022.101074,2046.760864,2022.101074,2022.101074,1691.954468,11151
2006-09-13,2071.420654,2071.420654,2022.101074,2071.420654,1733.221558,21289
2006-09-14,2071.420654,2096.080322,2071.420654,2071.420654,1733.221558,90227
2006-09-15,2145.399902,2170.059570,2096.080322,2145.399902,1795.122192,109490
2006-09-18,2071.420654,2145.399902,2071.420654,2120.740234,1774.488892,16220
2006-09-19,2219.379150,2219.379150,2145.399902,2219.379150,1857.022827,178428
2006-09-20,2268.698730,2293.358643,2194.719482,2268.698730,1898.289917,234187
2006-09-21,2219.379150,2342.677979,2219.379150,2342.677979,1960.190918,266121
2006-09-22,2244.039063,2342.677979,2244.039063,2244.039063,1877.656860,50689
2006-09-25,2244.039063,2293.358643,2219.379150,2244.039063,1877.656860,36496
2006-09-26,2194.719482,2244.039063,2194.719482,2194.719482,1836.389526,3041
2006-09-27,2268.698730,2293.358643,2268.698730,2268.698730,1898.289917,14193
2006-09-28,2244.039063,2268.698730,2244.039063,2244.039063,1877.656860,7603
2006-09-29,2170.059570,2244.039063,2145.399902,2170.059570,1815.755981,218980
2006-10-02,2096.080322,2120.740234,1972.781494,2096.080322,1753.855103,85665
2006-10-03,2071.420654,2096.080322,2022.101074,2071.420654,1733.221558,95296
2006-10-04,2071.420654,2071.420654,2046.760864,2071.420654,1733.221558,70458
2006-10-05,2071.420654,2071.420654,2046.760864,2071.420654,1733.221558,28386
2006-10-06,2046.760864,2046.760864,2046.760864,2046.760864,1712.588013,30413
2006-10-09,2046.760864,2046.760864,2022.101074,2046.760864,1712.588013,12672
2006-10-10,2071.420654,2071.420654,2022.101074,2071.420654,1733.221558,28386
2006-10-11,2022.101074,2046.760864,2022.101074,2022.101074,1691.954468,43593
2006-10-12,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,45113
2006-10-13,2022.101074,2071.420654,2022.101074,2022.101074,1691.954468,49676
2006-10-16,2046.760864,2046.760864,2022.101074,2046.760864,1712.588013,13179
2006-10-17,1997.441284,2046.760864,1997.441284,1997.441284,1671.320801,60827
2006-10-18,2022.101074,2046.760864,1997.441284,2022.101074,1691.954468,59814
2006-10-19,1997.441284,2022.101074,1997.441284,1997.441284,1671.320801,29907
2006-10-20,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,44607
2006-10-23,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,0
2006-10-24,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,0
2006-10-25,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,0
2006-10-26,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,0
2006-10-27,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,0
2006-10-30,2022.101074,2022.101074,1997.441284,2022.101074,1691.954468,66910
2006-10-31,2022.101074,2022.101074,1997.441284,2022.101074,1691.954468,41058
2006-11-01,2046.760864,2046.760864,1997.441284,2046.760864,1712.588013,150041
2006-11-02,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,37003
2006-11-03,2022.101074,2022.101074,2022.101074,2022.101074,1691.954468,17234
2006-11-06,1997.441284,2022.101074,1997.441284,1997.441284,1671.320801,63869
2006-11-07,2022.101074,2170.059570,1997.441284,2145.399902,1795.122192,910896
2006-11-08,2096.080322,2120.740234,2071.420654,2096.080322,1753.855103,129766
2006-11-09,2120.740234,2120.740234,2071.420654,2120.740234,1774.488892,181469
2006-11-10,2170.059570,2244.039063,2096.080322,2170.059570,1815.755981,1034072
2006-11-13,2120.740234,2120.740234,2096.080322,2120.740234,1774.488892,84145
2006-11-14,2194.719482,2194.719482,2120.740234,2194.719482,1836.389526,227090
2006-11-15,2219.379150,2293.358643,2170.059570,2219.379150,1857.022827,1524243
2006-11-16,2170.059570,2194.719482,2170.059570,2170.059570,1815.755981,181976
2006-11-17,2170.059570,2219.379150,2170.059570,2170.059570,1815.755981,96817
2006-11-20,2170.059570,2170.059570,2170.059570,2170.059570,1815.755981,18248
2006-11-21,2170.059570,2367.337891,2145.399902,2342.677979,1960.190918,1788844
2006-11-22,2441.317139,2490.636719,2342.677979,2441.317139,2042.725586,5188613
2006-11-23,2416.657471,2465.976807,2367.337891,2416.657471,2022.091675,297042
2006-11-24,2391.997559,2441.317139,2391.997559,2391.997559,2001.458252,121655
2006-11-27,2441.317139,2465.976807,2416.657471,2465.976807,2063.359375,668092
2006-11-28,2441.317139,2465.976807,2441.317139,2441.317139,2042.725586,305152
2006-11-29,2367.337891,2490.636719,2367.337891,2367.337891,1980.824951,70458
2006-11-30,2367.337891,2367.337891,2219.379150,2219.379150,1857.022827,77048
2006-12-01,2194.719482,2219.379150,2194.719482,2194.719482,1836.389526,13686
2006-12-04,2194.719482,2219.379150,2194.719482,2194.719482,1836.389526,14700
2006-12-05,2219.379150,2268.698730,2170.059570,2219.379150,1857.022827,15206
2006-12-06,2219.379150,2342.677979,2219.379150,2342.677979,1960.190918,87693
2006-12-07,2194.719482,2342.677979,2194.719482,2342.677979,1960.190918,29400
2006-12-08,2367.337891,2391.997559,2342.677979,2367.337891,1980.824951,106955
2006-12-11,2318.018311,2367.337891,2268.698730,2318.018311,1939.557617,9124
2006-12-12,2318.018311,2318.018311,2318.018311,2318.018311,1939.557617,3
2006-12-13,2318.018311,2318.018311,2318.018311,2318.018311,1939.557617,51703
2006-12-14,2268.698730,2268.698730,2268.698730,2268.698730,1898.289917,4562
2006-12-15,2268.698730,2268.698730,2268.698730,2268.698730,1898.289917,2534
2006-12-18,2293.358643,2367.337891,2268.698730,2293.358643,1918.923828,54238
2006-12-19,2219.379150,2293.358643,2219.379150,2219.379150,1857.022827,73500
2006-12-20,2244.039063,2244.039063,2219.379150,2244.039063,1877.656860,2027
2006-12-21,2268.698730,2391.997559,2268.698730,2391.997559,2001.458252,386763
2006-12-22,2391.997559,2490.636719,2367.337891,2391.997559,2001.458252,2742827
2006-12-26,2342.677979,2391.997559,2342.677979,2342.677979,1960.190918,82117
2006-12-27,2342.677979,2391.997559,2342.677979,2342.677979,1960.190918,92255
2006-12-28,2318.018311,2367.337891,2219.379150,2293.358643,1918.923828,164742
2006-12-29,2293.358643,2367.337891,2219.379150,2293.358643,1918.923828,164742
2007-01-02,2268.698730,2293.358643,2268.698730,2268.698730,1898.289917,70965
2007-01-03,2268.698730,2293.358643,2244.039063,2268.698730,1898.289917,63869
2007-01-04,2268.698730,2318.018311,2244.039063,2268.698730,1898.289917,67417
2007-01-05,2268.698730,2268.698730,2268.698730,2268.698730,1898.289917,14700
2007-01-08,2268.698730,2268.698730,2244.039063,2268.698730,1898.289917,47648
2007-01-09,2219.379150,2268.698730,2194.719482,2219.379150,1857.022827,195155
2007-01-10,2145.399902,2194.719482,2071.420654,2145.399902,1795.122192,33455
2007-01-11,2145.399902,2194.719482,2145.399902,2145.399902,1795.122192,27372
2007-01-12,2071.420654,2096.080322,2022.101074,2071.420654,1733.221558,11151
2007-01-15,2120.740234,2145.399902,2096.080322,2120.740234,1774.488892,15713
2007-01-16,2170.059570,2219.379150,2120.740234,2170.059570,1815.755981,19262
2007-01-17,2170.059570,2170.059570,2170.059570,2170.059570,1815.755981,3
2007-01-18,2244.039063,2318.018311,2170.059570,2244.039063,1877.656860,439480
2007-01-19,2244.039063,2268.698730,2219.379150,2244.039063,1877.656860,6589
2007-01-22,2244.039063,2268.698730,2170.059570,2244.039063,1877.656860,231652
2007-01-23,2244.039063,2268.698730,2194.719482,2244.039063,1877.656860,168797
2007-01-24,2244.039063,2244.039063,2219.379150,2244.039063,1877.656860,15713
2007-01-25,2219.379150,2219.379150,2219.379150,2219.379150,1857.022827,4055
2007-01-26,2170.059570,2170.059570,2170.059570,2170.059570,1815.755981,2027
2007-01-29,2170.059570,2194.719482,2170.059570,2170.059570,1815.755981,25344
2007-01-30,2170.059570,2170.059570,2170.059570,2170.059570,1815.755981,18755
2007-01-31,2219.379150,2219.379150,2170.059570,2219.379150,1857.022827,226583
2007-02-01,2244.039063,2367.337891,2244.039063,2244.039063,1877.656860,1276370
2007-02-02,2219.379150,2219.379150,2219.379150,2219.379150,1857.022827,2534
2007-02-05,2219.379150,2219.379150,2219.379150,2219.379150,1857.022827,3
2007-02-06,2170.059570,2194.719482,2170.059570,2170.059570,1815.755981,1013
